eig
   ;eigenvalue;percentage of variance;cumulative percentage of variance;
63;0.2803;0.0551;0.0809;0.0681;0.0018;
64;0.3114;0.0212;0.0567;0.0815;0.1584;
65;0.1423;0.0052;0.0258;0.2482;0.1037;
66;0.0784;0.0364;0.081;0.0036;0.0268;
67;0.1266;0.0459;0.0696;0.0026;0.142;
68;0.1753;0.1353;0.0834;9e-04;0.0397;
69;0.107;0.1046;0.0649;4e-04;0.0742;
70;0.3271;0.0224;0.038;0.308;0.0103;
71;0.088;1.9504;0.2411;0.4084;0.5787;
72;0.0234;0.1495;1e-04;0.3991;0.2532;
73;0.1335;0.1033;0.0084;0.059;0.1647;
74;0.1419;0.0384;0.0512;0.1626;0.0979;
75;0.0897;0.1742;0.0052;0.521;0.3732;
76;0.2894;15.1638;3.0693;2.0599;0.2275;
77;0.2997;0.6907;0.0132;0.0699;0.2315;
78;0.3293;0.8818;0.0244;0.056;0.2574;
79;0.1649;0.3936;5e-04;0.8762;0.0453;
80;0.3131;0.6027;1e-04;0.1658;0.3015;
81;2.6025;7.0139;4.3421;0.1541;2.0467;
82;2.7779;11.1907;7.6061;0.0964;4.191;
83;0.2205;0.0372;0.0776;0.1152;0.3258;
84;0.1359;0.3338;0.017;1.2922;0.3063;
85;0.4747;0.0085;0.2337;1.9798;0.2188;
86;0.0402;0.0038;0.2081;1.4923;0.0222;
87;0.0257;5e-04;0.1483;1.1964;0.01;
88;1.3598;0.0958;0.0293;2.6747;0.0816;
89;0.0876;0.064;0.1529;0.5759;0.0228;
90;0.1392;9e-04;0.1294;0.9895;4e-04;
91;0.1512;0.0022;0.0278;0.6304;0.0958;
92;0.2855;0.5022;0.0594;0.309;0.7155;
93;0.3509;0.4671;0.0541;0.0719;0.1521;
94;0.1673;0.3701;0.0292;0.0432;0.5322;
95;0.1835;0.1189;0.1524;0.1927;0.0244;
96;0.4155;0.0418;0.3174;0.4087;0.0576;
97;0.2988;0.0022;0.4737;0.3281;0.003;
98;0.0452;0.0677;0.0328;0.5774;3e-04;
99;0.0062;0.1517;0.0189;0.2345;9e-04;
100;0.0136;0.1199;2e-04;0.1122;0.1576;
101;0.1971;1.5657;0.0415;0.2301;0.1727;
102;0.289;8e-04;0;0.0942;0.1229;
103;0.1281;0.0195;0.0098;0.995;0.1509;
104;0.077;1.267;0.2235;4.0537;0.051;
105;0.2425;0.084;0.5505;0.4981;0.8514;
106;0.2671;0.6883;0.9934;0.1853;1.9032;
107;1.0794;0.6492;0.0343;4.8557;0.3457;
108;0.0551;0.2544;0.0037;0.3664;0.1394;
109;0.1522;0.1764;0.0086;0.0048;0.2088;
110;0.3424;0.2413;0.0925;0.0167;0.1436;
111;0.3189;0.0777;0.0043;0.1849;0.5442;
112;2.1023;0.0419;2.067;0.7607;1.8241;
113;0.4224;0.4041;0.2804;0.0049;0.2988;
114;0.5612;0.111;0.0083;0.0388;0.216;
115;0.4311;0.1731;0.0061;0.0572;0.0551;
116;0.1956;0.0366;0.0354;0.3803;0.0637;
117;0.1395;0.1669;7e-04;0.0019;0.0036;
118;0.123;0.2679;0.0353;0.0037;0.0423;
119;0.1207;0.0074;0.1176;0.285;0.1343;
120;0.1015;0.0933;0.0268;0.1784;0.1222;
121;0.1076;0.0288;0.0618;0.0203;0.042;
122;0.1298;0.189;0.1182;4e-04;0.009;
123;0.1658;0.0758;0.0506;0.2992;0.0024;
124;0.217;0.0829;0.0395;0.1492;7e-04;
125;0.2054;0.1592;0.0502;0.0498;0.0291;
126;0.0377;0.1447;0.0014;0.0142;0.1511;
127;0.1544;0.0863;0.0029;0.0554;0.1038;
128;0.4541;0.4138;0.1867;2e-04;0.2282;
129;0.0717;0.1575;2.9567;0.0262;0.4194;
130;0.4481;0.4456;0.7673;0.0135;0.1592;
131;0.1298;0.093;0.0517;0.3173;0.0975;
132;1.614;0.275;2.268;0.5184;4.704;
133;0.0223;0.0209;0.0037;0.5822;0.0138;
134;0.3887;0.0997;0.0158;0.1188;0.0267;
135;0.3945;0.0747;0.0116;0.1641;0.0802;
136;0.5091;0.1005;0.4011;0.5952;0.9743;
137;0.0077;0.0735;0.0517;0.6007;0.3;
138;0.4498;0.0586;0.3202;0.182;1e-04;
139;0.1138;0.0282;0.0382;0.7257;0.4043;
140;0.0996;0.1743;0.0281;0.0066;0.1377;
141;0.2886;0.0774;0.0774;0.1419;3e-04;
142;0.0088;3.2202;0.7038;1.0167;0.022;
143;0.1502;0.0364;0.0023;0.3066;0.0065;
144;2.4825;0.9943;0.1841;0.3946;12.0652;
145;1e-04;0.205;1.4616;0.0056;3.5098;
146;0.6936;0.0424;0.0108;0.0047;0.1061;
147;0.2695;0.1336;0.3765;0.082;0.0073;
148;0.252;0.0927;0.3055;0.1055;0.0095;
149;0.2643;0.2252;0.2923;0.1748;0.0222;
150;0.0634;0.17;0.0911;0.0622;0.0868;
151;0.0644;0.1217;0.0291;0.1359;0.1919;
152;0.1693;0.0207;0.1061;0.1793;1.4571;
153;0.1287;0.0094;3e-04;0.6955;0.3476;
154;0.5191;0.1552;0.5958;0.2421;0.3694;
155;0.054;0.9417;0.4122;2.1894;0.0834;
156;0.0058;1.6772;0.4326;4.898;0.12;
157;0.0299;1.0492;0.5274;2.7575;0.0125;
158;0.3911;0.0159;3.9266;0.8687;0.0127;
159;0.1492;0.0267;0.0088;0.5865;0.0179;
160;0.1127;0.0714;0.0017;0.4216;0.0489;
161;0.1065;0.1232;0.0563;0.0607;0.0559;
162;0.0061;0.0262;0.0441;0.5118;0.1175;
163;0.0927;0.2834;0.2926;0.4207;0.191;
164;0.0087;0.1964;1.7304;0.0269;4.4993;
165;0.2037;0.0182;0.3232;0.1115;2e-04;
166;0.3149;0.0393;0.467;0.1121;0;
167;1.237;1.8245;0.7739;5.3821;1.6117;
168;1.7623;0.0605;0.7217;0.0378;4.2088;
169;0.3923;0.0228;0.0848;0.0182;1.3982;
170;0.1678;0.2011;0.0055;0.0681;0.0063;
171;0.6292;0.9981;15.5742;2.8657;7.1629;
172;0.0112;0.2248;2e-04;0.1842;0.0045;
173;0.0673;0.0595;0.0691;6e-04;0.0372;
174;0.0488;0.0455;0.0054;0.6809;0.1726;

dist
5.543276;2.373266;2.429764;2.803201;2.154628;2.007594;2.393294;15.7474;1.208553;1.076074;1.377699;1.036687;2.243423;3.721133;1.207523;2.044912;1.191961;0.847069;10.95568;1.600253;2.512378;3.813606;9.277179;3.270882;3.501114;6.796356;2.083071;1.44468;1.487883;1.735902;1.65547;1.386324;1.226358;2.088754;2.127897;1.836476;1.195246;1.227157;6.281321;1.393719;1.201582;0.8912693;1.779204;2.005755;2.036609;0.9559791;2.923378;3.053195;2.700535;2.827568;2.999862;2.936306;3.491689;2.391455;2.330414;1.483724;1.601752;1.498323;3.832739;6.459971;3.549711;3.526498;1.798152;1.89251;1.369594;1.073;1.348919;1.536161;1.268817;1.966007;2.749777;1.233724;1.341792;1.390945;1.653663;7.448148;2.245174;2.421225;1.958863;2.254807;7.546885;8.728415;1.715134;2.100763;2.850394;1.772503;1.532213;4.309515;1.628041;1.772718;1.606898;2.27356;2.239607;1.842953;1.674581;2.355016;2.159894;1.269524;1.006443;0.8722766;2.560472;1.768038;1.730456;3.148685;2.760522;3.409615;4.360198;1.341719;1.465912;2.095531;1.98644;5.505379;2.479826;2.480289;2.206967;1.63695;1.380565;1.447884;1.595284;1.274573;1.188253;1.445987;1.585457;1.643945;1.644505;0.987224;1.385669;2.496567;2.872635;2.761508;1.464299;6.59376;1.182734;2.080228;2.09368;2.956733;1.250968;2.36445;1.581766;1.266288;1.874061;3.417146;1.511779;6.088002;2.553767;2.687148;2.018582;1.929893;2.054675;1.206553;1.18178;1.87139;1.58506;2.742394;2.630628;3.452359;2.818485;3.86886;1.536783;1.389272;1.272488;1.033444;1.766749;2.824;1.797368;2.130167;5.181391;4.661165;2.220683;1.57959;7.464417;1.005129;1.15988;1.312645;
svd
vs
2.373357;1.231215;1.121227;0.8611912;0.5624207;0.5184062;0.3632196;0.3236705;0.1662619;0.05556485;
U
   ;
;1.6502;-1.8594;0.7836;2.9551;0.3601;
;-0.8444;0.8235;0.1235;0.4038;1.0135;
;-0.5455;1.4017;0.7471;0.6753;0.6356;
;0.5403;0.6414;1.6406;1.0604;1.8272;
;0.6372;-0.3906;-0.9546;0.2849;-0.744;
;0.6566;-0.4158;0.6823;-0.7459;-0.2786;
;-0.9363;-0.3345;-0.5061;-0.4427;-0.4693;
;6.3622;0.2008;-2.8211;-2.5763;2.6177;
;0.2326;-0.7369;0.1522;-0.57;-0.1412;
;0.1777;-0.5703;0.1364;-0.7349;-0.1337;
;0.2373;-0.8214;-0.4091;-0.3906;-0.5423;
;0.2215;-0.5907;-0.1119;-0.1516;3e-04;
;-0.2645;-1.0838;-0.8686;1.5522;-0.2698;
;-0.1265;-1.7522;-0.9405;3.2401;-0.3181;
;-0.0042;-0.6842;-0.3068;-0.6689;-0.3706;
;0.3843;-0.1367;0.9798;0.1032;2.2574;
;0.1121;-0.7024;-0.1694;-0.6992;-0.2158;
;-0.0118;-0.4873;0.2649;-0.1589;0.0832;
;4.2784;-0.2771;-2.8696;-1.1474;3.3233;
;-0.5691;-0.4506;-0.3591;-0.488;-0.327;
;-0.6245;1.4051;0.8106;0.3396;0.6405;
;1.1147;-0.6627;0.6011;-0.7058;3.8085;
;3.3298;0.6748;4.1214;-0.5274;0.0583;
;1.252;-0.3717;0.6632;-1.033;0.1075;
;1.3309;-0.0986;0.4068;1.1239;-1.1899;
;2.8063;0.0437;-0.6234;0.4661;-0.9922;
;-0.4063;1.0763;-0.2984;1.1999;1.1416;
;-0.5693;-0.2514;-0.1337;-0.0797;0.4062;
;-0.2454;-0.9313;-0.2597;-0.4528;0.5877;
;-0.4898;-0.5316;-0.3239;-1.0531;0.422;
;-0.4947;-0.5971;-0.4244;-0.7244;0.2071;
;-0.339;-0.5906;-0.1737;-0.6914;0.8156;
;-0.1306;0.1639;0.8749;-0.5579;-0.0166;
;-0.7006;0.051;-0.0373;1.3498;0.306;
;-0.7239;0.6188;0.54;0.7739;0.5619;
;0.5989;-0.3855;0.2906;-1.0196;0.2548;
;-0.1962;-0.7476;-0.4806;-0.1486;0.3194;
;-0.3137;-0.4373;-0.2676;-0.8356;-0.1491;
;1.1019;0.6914;4.6674;0.3132;0.3375;
;0.4577;0.4172;-0.0244;0.3112;-0.8215;
;-0.1989;-0.5914;-0.6624;0.1386;-0.3721;
;-0.086;-0.4808;-0.3775;0.3688;-0.3666;
;-0.595;-0.3412;-0.815;-0.0536;-0.2861;
;-0.7335;-0.2743;-0.7472;-0.2213;-0.0618;
;0.6586;-0.7573;0.2652;-0.8541;0.2454;
;-0.1798;-0.3251;0.0933;-0.5018;-0.7803;
;-0.4217;2.182;0.1626;0.4603;0.5072;
;-0.522;2.2174;0.2414;0.2631;0.5442;
;-0.3987;1.9685;-0.0629;0.7183;0.504;
;-0.3689;2.0781;-0.1484;0.8614;0.4073;
;-0.36;2.2593;-0.0341;0.7267;0.4221;
;-0.3261;2.2279;-0.077;0.6916;0.3406;
;1.4257;0.0236;-0.0698;0.6639;0.0494;
;-0.4684;1.5677;0.3931;0.7217;0.7176;
;-0.6704;1.2092;0.0365;0.7107;0.9206;
;-0.5777;-0.0605;-0.032;-0.4797;-0.3355;
;-0.621;-0.3923;-0.2863;-0.0833;-0.3055;
;-0.6082;0.0244;0.1896;-0.2227;0.122;
;1.2248;-1.331;0.0827;0.8683;-0.2035;
;2.1109;-2.2627;-0.3255;2.9555;-2.1587;
;1.2754;-0.3728;-0.407;1.7579;-0.3641;
;1.3498;0.075;-0.1611;1.0628;-0.8427;
;-0.6984;-0.3097;-0.3752;-0.3442;-0.0566;
;-0.736;-0.1919;-0.3142;-0.3766;-0.5249;
;-0.4975;-0.095;-0.212;-0.6572;-0.4248;
;-0.3694;-0.2516;-0.3754;-0.0787;-0.216;
;-0.4693;-0.2825;-0.348;-0.0678;-0.4971;
;-0.5523;-0.4852;-0.3809;0.0388;-0.2628;
;-0.4315;-0.4265;-0.3361;0.026;-0.3592;
;-0.7544;-0.1975;-0.2573;-0.7321;-0.1339;
;-0.3914;1.8422;-0.6477;0.843;1.0035;
;0.2019;-0.5101;-0.0097;-0.8333;-0.6637;
;-0.4819;-0.4239;0.121;-0.3205;-0.5353;
;-0.4969;-0.2586;0.2984;-0.532;-0.4128;
;-0.3951;-0.5506;0.0954;-0.9521;-0.8058;
;0.7096;5.1366;-2.311;1.8932;-0.6292;
;-0.7221;1.0962;0.1517;0.3486;0.6347;
;-0.757;1.2387;-0.2062;0.3123;0.6692;
;-0.5356;0.8276;-0.0292;1.2347;0.2806;
;-0.7381;1.024;-0.0107;0.5371;0.7243;
;2.128;3.4934;-2.7487;-0.5178;-1.8871;
;2.1985;4.4127;-3.6379;0.4096;-2.7004;
;-0.6194;-0.2545;-0.3674;0.4477;0.753;
;0.4863;-0.7621;0.1719;-1.4995;0.7301;
;0.9088;-0.1217;-0.6377;-1.856;-0.617;
;0.2645;0.0808;-0.6018;-1.6114;-0.1965;
;-0.2115;0.0299;-0.5079;-1.4428;-0.1322;
;1.5382;0.4083;-0.2258;-2.1573;-0.3768;
;-0.3904;-0.3337;-0.5158;-1.001;-0.199;
;-0.4922;-0.0387;-0.4746;-1.3122;0.0254;
;-0.5129;-0.0625;-0.2201;-1.0474;0.4082;
;-0.7048;0.9348;0.3214;0.7332;1.1158;
;-0.7814;0.9015;0.3068;0.3537;0.5145;
;-0.5395;0.8025;0.2256;0.2742;0.9623;
;-0.565;-0.4549;-0.5149;0.5791;0.2062;
;-0.8503;-0.2696;-0.7432;-0.8433;-0.3166;
;-0.721;-0.0612;-0.9079;-0.7556;-0.0719;
;-0.2803;-0.3432;-0.2388;-1.0023;0.0226;
;-0.1036;-0.5137;0.1815;-0.6388;-0.0387;
;-0.154;-0.4568;0.0181;-0.4418;-0.5236;
;-0.5856;1.6506;-0.2688;0.6327;0.5482;
;-0.7091;0.0378;-0.0011;-0.4049;0.4625;
;0.4722;0.1844;-0.1305;1.3158;-0.5124;
;-0.366;-1.4848;-0.6236;2.6558;-0.2979;
;-0.6495;0.3823;0.9787;0.9309;-1.2172;
;-0.6817;1.0943;1.3147;-0.5678;-1.8198;
;1.3705;-1.0628;0.2441;2.9067;-0.7756;
;-0.3096;-0.6653;-0.0797;0.7985;-0.4925;
;-0.5147;-0.554;-0.1225;0.0917;-0.6028;
;-0.7719;-0.6479;-0.4011;0.1704;-0.4999;
;-0.7449;-0.3676;-0.0865;-0.5672;-0.9731;
;1.9126;-0.2701;1.8965;-1.1505;-1.7816;
;-0.8573;0.8385;0.6984;0.0928;0.721;
;-0.9881;0.4394;0.1202;0.2599;0.613;
;-0.8661;0.5489;-0.1028;0.3154;0.3097;
;-0.5834;-0.2524;-0.248;-0.8135;-0.333;
;-0.4927;-0.5389;-0.034;-0.0574;-0.0792;
;-0.4626;-0.6827;-0.2479;0.0804;-0.2712;
;0.4582;-0.1138;0.4524;-0.7042;-0.4833;
;-0.4202;-0.4029;-0.2159;-0.5572;-0.461;
;-0.4328;-0.2238;0.328;-0.1877;0.2704;
;-0.4752;-0.5734;-0.4535;0.0258;-0.1252;
;-0.5371;-0.3632;-0.2968;-0.7216;-0.065;
;-0.6144;-0.3797;-0.2623;-0.5095;-0.0346;
;-0.5978;-0.5263;-0.2957;-0.2944;-0.225;
;-0.256;-0.5018;0.0487;0.1574;-0.5128;
;-0.5183;-0.3874;-0.0716;-0.3106;-0.425;
;-0.8889;0.8486;0.57;-0.0205;0.6301;
;-0.3531;0.5235;2.2682;0.2134;0.8543;
;-0.883;0.8805;1.1555;0.1531;0.5262;
;-0.4752;-0.4023;-0.2998;-0.743;0.4119;
;1.6758;0.6918;1.9865;0.9497;-2.8609;
;-0.1969;-0.1907;0.0806;-1.0065;-0.1552;
;-0.8224;-0.4164;-0.1657;-0.4547;-0.2154;
;-0.8286;-0.3605;-0.1423;-0.5344;-0.3735;
;0.9412;-0.4183;0.8354;-1.0176;-1.3021;
;0.1155;-0.3576;0.3;-1.0224;-0.7225;
;-0.8846;-0.3193;-0.7464;-0.5628;0.013;
;0.4449;-0.2214;-0.2577;1.1237;-0.8387;
;-0.4163;-0.5507;-0.221;0.1073;-0.4894;
;-0.7086;-0.367;-0.3671;-0.4969;0.0235;
;-0.1235;2.3671;1.1066;1.3301;0.1954;
;-0.5112;-0.2516;0.0631;-0.7305;-0.1066;
;2.0783;-1.3153;0.566;0.8286;4.5819;
;0.0154;0.5972;1.5947;-0.0986;2.4712;
;-1.0985;0.2717;0.1369;0.0905;0.4297;
;-0.6847;-0.4821;-0.8094;-0.3777;-0.1123;
;-0.6621;-0.4016;-0.729;-0.4285;-0.1286;
;-0.6781;-0.626;-0.7131;-0.5514;-0.1965;
;-0.3321;-0.5439;-0.3982;-0.3289;-0.3886;
;-0.3347;-0.4602;-0.2251;-0.4863;-0.5778;
;-0.5428;0.1899;0.4297;-0.5585;1.5923;
;-0.4733;-0.1277;-0.0243;-1.1001;0.7777;
;0.9504;0.5197;-1.0182;-0.6491;-0.8018;
;-0.3064;-1.2801;-0.8469;1.9518;-0.381;
;-0.1004;-1.7083;-0.8676;2.9193;-0.4569;
;-0.2281;-1.3511;-0.9579;2.1905;-0.1475;
;0.8249;0.1665;2.6139;1.2294;-0.1489;
;-0.5095;-0.2154;0.1237;-1.0102;0.1765;
;-0.4428;-0.3525;0.0551;-0.8565;0.2918;
;-0.4304;-0.463;-0.3129;-0.325;-0.3119;
;0.1026;-0.2137;0.2771;-0.9437;0.4522;
;0.4016;-0.7022;-0.7136;0.8556;-0.5765;
;0.1233;0.5845;1.7352;-0.2163;2.798;
;-0.5953;-0.1777;-0.7499;-0.4405;-0.0202;
;-0.7402;-0.2615;-0.9015;-0.4417;-0.0085;
;1.4671;-1.7818;1.1604;3.0602;1.6746;
;1.7511;-0.3245;1.1206;0.2564;-2.7062;
;0.8262;-0.1991;0.3841;-0.178;-1.5598;
;-0.5403;-0.5915;-0.0976;0.3443;0.1048;
;1.0463;1.3178;5.2057;-2.233;-3.5304;
;-0.1397;-0.6254;-0.0167;0.5661;0.088;
;0.3422;-0.3218;-0.3467;0.0323;0.2545;
;-0.2914;-0.2815;-0.0967;-1.0885;0.548;

V
   ;
;0.3768;0.0348;-0.0418;-0.1351;-0.2505;
;0.2872;0.504;-0.3114;0.1355;-0.1018;
;0.2797;0.5003;-0.3549;0.1255;-0.04;
;0.3741;-0.164;-0.1164;-0.2647;0.4051;
;0.3837;-0.1556;-0.0876;-0.2586;0.3882;
;0.3698;-0.1906;0.1809;-0.2475;0.0084;
;0.3655;0.0321;0.3325;0.0215;-0.3174;
;0.0818;0.4189;0.6562;0.3036;0.5079;
;0.3185;-0.2489;0.2945;0.3185;-0.4353;
;0.1778;-0.4104;-0.3057;0.7452;0.2496;

